Dallas-Fort Worth-Arlington TX,Vlg,1988,3100,9,1303,32770,24030,8.83,50.04,0.99,0.97,,,,29503,11,8,15,69319,8,37,11,1.19,9,1.25,14,,,3125,10,881,13
Dallas-Fort Worth-Arlington TX,Vlg,1989,3175,8,1346,33200,25990,9.25,52.81,1.07,1.05,,,,30658,11,9,15,72031,8,38,11,1.19,11,1.25,15,,,3098,9,873,13
Dallas-Fort Worth-Arlington TX,Vlg,1990,3250,8,1390,35700,27980,9.75,55.03,1.04,1.07,,,,33524,10,9,16,78765,8,40,9,1.20,9,1.26,15,,,3214,8,906,12
Dallas-Fort Worth-Arlington TX,Vlg,1991,3290,8,1430,36200,30040,10.17,57.31,1.12,1.20,,,,34985,10,10,15,82198,8,41,9,1.21,8,1.26,15,,,3218,7,907,12
Dallas-Fort Worth-Arlington TX,Vlg,1992,3325,8,1470,37240,31520,10.47,59.01,1.09,1.17,,,,36672,10,10,16,86162,7,42,9,1.21,11,1.27,12,,,3275,7,923,12
Dallas-Fort Worth-Arlington TX,Vlg,1993,3370,9,1517,38500,33035,10.78,60.84,1.10,1.17,,,,38304,10,11,15,89997,7,43,9,1.22,7,1.27,14,,,3321,7,936,12
Dallas-Fort Worth-Arlington TX,Vlg,1994,3425,9,1566,40365,34815,11.06,62.23,1.03,1.09,,,,39796,10,11,20,93502,7,43,10,1.22,11,1.28,13,,,3365,8,949,16
Dallas-Fort Worth-Arlington TX,Vlg,1995,3500,9,1629,42840,35095,11.37,64.27,1.14,1.21,,,,42768,10,12,20,100484,8,45,10,1.23,10,1.29,13,,,3516,8,991,16
Dallas-Fort Worth-Arlington TX,Vlg,1996,3650,8,1728,44900,35215,11.71,66.20,1.21,1.29,,,,45481,10,13,17,106859,8,45,10,1.23,10,1.29,15,,,3632,8,1024,13
Dallas-Fort Worth-Arlington TX,Vlg,1997,3740,8,1798,46165,37530,11.98,66.83,1.12,1.19,,,,47461,10,13,27,111512,8,45,10,1.23,15,1.29,16,,,3705,8,1045,16
Dallas-Fort Worth-Arlington TX,Vlg,1998,3860,8,1891,48740,37345,12.17,65.76,1.01,1.10,,,,50124,10,14,27,117767,9,46,10,1.23,20,1.29,19,,,3853,7,1086,17
Dallas-Fort Worth-Arlington TX,Vlg,1999,3970,7,1977,50285,40695,12.43,66.76,1.07,1.07,,,,53308,9,15,26,125249,7,47,11,1.24,17,1.30,19,,,4009,7,1130,16
Dallas-Fort Worth-Arlington TX,Vlg,2000,4075,6,2062,52000,42265,12.85,70.47,1.47,1.42,,,,55797,9,16,23,131097,7,47,14,1.24,19,1.30,20,,,4060,7,1145,16
Dallas-Fort Worth-Arlington TX,Vlg,2001,4160,6,2143,54300,42150,13.22,71.38,1.46,1.48,,,,57599,9,16,31,135331,8,47,14,1.24,23,1.30,21,,,4075,8,1149,18
Dallas-Fort Worth-Arlington TX,Vlg,2002,4280,6,2243,56000,42240,13.43,70.86,1.32,1.29,,,,59044,10,17,31,138727,8,46,18,1.23,25,1.29,27,,,4112,9,1159,21
Dallas-Fort Worth-Arlington TX,Vlg,2003,4400,6,2322,57870,42970,13.73,72.23,1.45,1.43,,,,62658,10,18,25,147216,8,48,16,1.24,24,1.30,26,,,4267,9,1203,18
Dallas-Fort Worth-Arlington TX,Vlg,2004,4525,6,2400,59180,44805,14.10,74.17,1.83,1.85,,,,66696,9,19,23,156706,8,49,17,1.25,22,1.31,26,,,4424,8,1247,16
Dallas-Fort Worth-Arlington TX,Vlg,2005,4650,6,2479,61500,45750,14.58,78.05,2.23,2.40,,,,71236,9,20,19,167372,6,51,16,1.26,21,1.32,22,,,4570,7,1289,15
Dallas-Fort Worth-Arlington TX,Vlg,2006,4750,6,2545,63000,45680,15.06,80.43,2.55,2.73,,,,75951,8,21,19,178448,6,53,13,1.27,20,1.33,17,,,4716,5,1330,13
Dallas-Fort Worth-Arlington TX,Vlg,2007,4860,6,2608,63300,46000,15.47,82.56,2.92,3.30,,,,77973,8,22,15,183200,6,53,13,1.27,19,1.33,19,,,4713,5,1329,12
Dallas-Fort Worth-Arlington TX,Vlg,2008,4900,6,2519,62465,44500,16.10,81.52,3.36,4.07,,,,72029,10,20,30,169235,6,50,19,1.25,22,1.31,26,,,4192,7,1182,18
Dallas-Fort Worth-Arlington TX,Vlg,2009,5015,6,2556,62500,44723,16.01,89.75,2.13,2.43,,,,68507,8,19,35,160960,7,47,16,1.24,22,1.30,25,,,4002,7,1128,22
Dallas-Fort Worth-Arlington TX,Vlg,2010,5160,6,2606,61386,43159,16.30,88.12,2.56,2.83,,,,70341,8,20,27,165268,6,47,17,1.24,22,1.30,25,,,4042,7,1140,21
Dallas-Fort Worth-Arlington TX,Vlg,2011,5260,6,2609,62600,44012,16.79,86.81,3.29,3.56,,,,73483,8,21,22,172651,7,49,17,1.25,21,1.31,23,,,4093,7,1154,20
Dallas-Fort Worth-Arlington TX,Vlg,2012,5365,6,2565,64235,43900,17.14,89.56,3.33,3.75,,,,76819,8,22,18,180490,7,51,12,1.26,19,1.32,20,,,4192,7,1182,14
Dallas-Fort Worth-Arlington TX,Vlg,2013,5435,6,2549,64670,42827,17.39,89.60,3.37,3.76,,,,78453,7,22,21,184328,7,52,11,1.27,19,1.33,20,,,4220,7,1190,14
Dallas-Fort Worth-Arlington TX,Vlg,2014,5485,6,2573,64411,41713,17.67,94.04,3.12,3.47,37,27,5,79392,7,22,23,186535,7,53,11,1.27,19,1.33,20,3,23,4202,7,1185,14
Dayton OH,Med,1982,595,49,235,2700,4000,7.20,43.08,1.38,1.34,,,,1890,54,3,36,3713,54,9,65,1.04,61,1.05,80,,,216,55,368,46
Dayton OH,Med,1983,595,49,237,2935,4150,7.43,44.23,1.32,1.29,,,,1942,56,3,42,3815,58,9,70,1.04,68,1.05,85,,,215,55,366,51
Dayton OH,Med,1984,595,49,239,3015,4360,7.75,46.47,1.29,1.26,,,,2160,55,4,34,4243,56,10,70,1.05,57,1.05,88,,,229,56,391,54
Dayton OH,Med,1985,595,49,241,3190,4600,8.03,47.83,1.28,1.24,,,,2467,55,4,40,4847,56,12,63,1.05,64,1.06,81,,,253,55,431,51
Dayton OH,Med,1986,595,49,243,3145,4740,8.18,46.57,0.98,0.95,,,,2629,56,4,48,5165,56,13,65,1.06,57,1.06,86,,,264,57,451,53
Dayton OH,Med,1987,595,50,244,3300,4900,8.48,48.53,1.00,0.97,,,,2829,56,5,39,5557,57,13,75,1.06,66,1.07,78,,,274,56,468,55
Dayton OH,Med,1988,595,53,247,3415,5005,8.83,50.04,1.00,0.97,,,,3133,56,5,47,6156,57,15,67,1.07,60,1.07,82,,,292,56,498,55
Dayton OH,Med,1989,595,53,248,3850,5160,9.25,52.81,1.08,1.05,,,,3321,56,6,44,6525,57,16,69,1.07,66,1.08,79,,,295,58,503,57
Dayton OH,Med,1990,595,53,250,4220,5255,9.75,55.03,1.06,1.10,,,,3574,56,6,51,7021,57,17,71,1.08,63,1.08,84,,,301,57,514,58
Dayton OH,Med,1991,600,53,256,4235,5410,10.17,57.31,1.13,1.25,,,,3889,56,7,49,7640,57,18,73,1.08,71,1.09,78,,,315,56,536,60
Dayton OH,Med,1992,605,53,261,4335,5550,10.47,59.01,1.11,1.19,,,,4126,58,7,53,8106,58,19,74,1.09,70,1.09,84,,,324,59,553,61
Dayton OH,Med,1993,620,52,271,4845,5710,10.78,60.84,1.09,1.19,,,,4444,60,8,50,8731,60,19,78,1.09,74,1.10,81,,,339,61,578,64
Dayton OH,Med,1994,645,50,286,4225,5810,11.06,62.23,1.08,1.17,,,,4877,59,8,56,9581,60,20,80,1.09,75,1.10,87,,,363,58,618,64
Dayton OH,Med,1995,660,50,296,5175,5900,11.37,64.27,1.12,1.22,,,,5038,60,9,53,9897,62,20,82,1.09,77,1.10,88,,,364,63,621,68
Dayton OH,Med,1996,675,51,307,5365,5995,11.71,66.20,1.28,1.39,,,,5481,60,9,60,10768,61,22,79,1.10,76,1.10,90,,,385,58,656,69
Dayton OH,Med,1997,685,52,315,5555,6100,11.98,66.83,1.13,1.25,,,,5972,58,10,58,11732,61,23,77,1.11,72,1.11,89,,,410,58,699,66
Dayton OH,Med,1998,695,52,324,5700,6220,12.17,65.76,1.11,1.17,,,,6281,58,11,56,12339,61,24,80,1.11,77,1.11,92,,,425,61,724,69
Dayton OH,Med,1999,710,51,335,5850,6260,12.43,66.76,1.14,1.15,,,,6617,60,11,63,12999,62,24,86,1.11,78,1.12,90,,,438,61,746,72
Dayton OH,Med,2000,720,52,344,6000,6280,12.85,70.47,1.55,1.53,,,,6893,60,12,60,13543,62,25,87,1.11,80,1.12,92,,,441,62,752,74
Dayton OH,Med,2001,730,52,353,6200,6300,13.22,71.38,1.30,1.49,,,,7234,59,12,66,14212,63,25,87,1.12,78,1.12,92,,,450,62,768,74
Dayton OH,Med,2002,735,52,360,6500,6350,13.43,70.86,1.38,1.36,,,,7413,61,13,64,14563,63,26,86,1.12,82,1.12,92,,,454,62,774,74
Dayton OH,Med,2003,740,52,367,6870,6460,13.73,72.23,1.52,1.49,,,,7577,61,13,71,14885,64,26,89,1.12,82,1.12,94,,,454,63,774,77
Dayton OH,Med,2004,745,52,371,7505,6400,14.10,74.17,1.81,1.94,,,,7293,65,12,80,14327,64,25,89,1.11,91,1.12,96,,,426,65,725,84
Dayton OH,Med,2005,745,52,373,7485,6365,14.58,78.05,2.24,2.48,,,,7235,66,12,82,14215,66,24,91,1.11,92,1.12,97,,,408,66,696,87
Dayton OH,Med,2006,745,52,376,7460,6400,15.06,80.43,2.58,2.83,,,,7389,70,13,81,14517,68,25,91,1.11,95,1.12,98,,,404,67,688,88
Dayton OH,Med,2007,745,54,378,7360,6250,15.47,82.56,2.88,3.35,,,,7542,70,13,82,14816,69,25,91,1.12,90,1.12,99,,,401,68,684,88
Dayton OH,Med,2008,745,54,380,7115,6105,16.10,81.52,3.40,4.17,,,,7460,71,13,83,14656,71,25,91,1.12,90,1.12,99,,,382,71,651,89
Dayton OH,Med,2009,745,55,382,7200,6200,16.01,89.75,2.19,2.58,,,,6917,72,12,87,13590,74,23,91,1.11,91,1.11,99,,,356,72,606,91
Dayton OH,Med,2010,745,56,383,7318,6310,16.30,88.12,2.64,2.96,,,,7140,72,12,88,14027,74,24,91,1.11,92,1.11,99,,,361,71,615,91
Dayton OH,Med,2011,745,56,384,7384,6335,16.79,86.81,3.25,3.69,,,,7220,72,12,89,14184,74,24,91,1.11,92,1.12,97,,,354,72,603,91
Dayton OH,Med,2012,745,56,385,6905,6235,17.14,89.56,3.58,3.87,,,,7283,72,12,90,14308,74,24,91,1.11,93,1.12,97,,,350,71,596,91
Dayton OH,Med,2013,740,58,382,6957,5217,17.39,89.60,3.48,3.91,,,,7346,72,13,86,14433,74,24,91,1.11,94,1.12,98,,,348,72,593,91
Dayton OH,Med,2014,740,59,376,7006,5280,17.67,94.04,3.16,3.67,14,16,1,7434,72,13,86,14604,74,25,91,1.12,91,1.12,99,2,88,346,73,590,91
Denver-Aurora CO,Lrg,1982,1350,23,484,8900,11530,7.20,43.08,1.47,1.46,,,,6181,21,3,36,12588,23,17,24,1.10,19,1.15,28,,,696,23,372,44
Denver-Aurora CO,Lrg,1983,1375,23,498,9180,11665,7.43,44.23,1.41,1.39,,,,6991,21,4,29,14237,23,18,25,1.11,18,1.16,27,,,762,22,407,43
Denver-Aurora CO,Lrg,1984,1460,23,532,9865,12215,7.75,46.47,1.37,1.36,,,,8413,18,4,34,17132,20,21,19,1.13,17,1.18,23,,,879,20,470,40
Denver-Aurora CO,Lrg,1985,1485,23,547,9510,12195,8.03,47.83,1.36,1.35,,,,8970,19,5,29,18267,20,21,22,1.13,18,1.18,24,,,905,21,484,40
Denver-Aurora CO,Lrg,1986,1500,23,557,9765,12100,8.18,46.57,1.04,1.03,,,,9060,19,5,33,18449,22,21,26,1.13,19,1.18,27,,,898,23,480,46
Denver-Aurora CO,Lrg,1987,1510,23,566,10135,12115,8.48,48.53,1.06,1.05,,,,8916,23,5,39,18156,22,21,30,1.13,21,1.18,29,,,852,25,456,58
Denver-Aurora CO,Lrg,1988,1550,23,587,10315,12120,8.83,50.04,1.06,1.05,,,,9261,23,5,47,18860,23,21,38,1.13,23,1.18,30,,,850,26,454,65
Denver-Aurora CO,Lrg,1989,1565,23,598,10500,12170,9.25,52.81,1.15,1.14,,,,10197,22,5,57,20764,23,22,40,1.14,23,1.19,28,,,893,25,477,63
Denver-Aurora CO,Lrg,1990,1580,23,609,11205,12365,9.75,55.03,1.11,1.15,,,,10579,24,6,51,21542,23,23,44,1.14,25,1.19,28,,,879,25,470,68
Denver-Aurora CO,Lrg,1991,1580,23,624,11425,13240,10.17,57.31,1.19,1.28,,,,11035,24,6,58,22471,24,23,50,1.15,23,1.20,30,,,880,27,470,70
Denver-Aurora CO,Lrg,1992,1600,23,647,12430,13900,10.47,59.01,1.23,1.23,,,,11821,24,6,63,24071,24,24,54,1.15,26,1.20,32,,,915,28,489,70
Denver-Aurora CO,Lrg,1993,1610,23,668,12950,15170,10.78,60.84,1.21,1.25,,,,13126,24,7,59,26730,24,26,49,1.16,26,1.22,30,,,987,27,527,70
Denver-Aurora CO,Lrg,1994,1675,23,712,13475,15685,11.06,62.23,1.16,1.20,,,,15233,22,8,56,31021,23,29,41,1.18,23,1.23,30,,,1116,24,597,67
Denver-Aurora CO,Lrg,1995,1730,23,753,14285,16170,11.37,64.27,1.22,1.26,,,,17128,21,9,53,34879,23,31,40,1.19,23,1.25,24,,,1221,23,652,63
Denver-Aurora CO,Lrg,1996,1770,23,789,15100,16410,11.71,66.20,1.36,1.41,,,,19408,20,10,50,39523,22,34,34,1.21,20,1.26,24,,,1343,23,718,59
Denver-Aurora CO,Lrg,1997,1800,21,822,15700,16850,11.98,66.83,1.24,1.33,,,,21961,19,12,38,44721,21,37,22,1.23,15,1.28,21,,,1486,19,794,52
Denver-Aurora CO,Lrg,1998,1830,21,857,16120,17990,12.17,65.76,1.10,1.22,,,,24307,16,13,34,49500,20,40,21,1.24,14,1.30,16,,,1620,18,866,47
Denver-Aurora CO,Lrg,1999,1860,21,891,16500,19520,12.43,66.76,1.16,1.18,,,,26662,16,14,34,54294,19,42,18,1.26,9,1.32,15,,,1738,18,929,43
Denver-Aurora CO,Lrg,2000,1910,21,938,16905,20185,12.85,70.47,1.55,1.51,,,,29094,16,16,23,59247,18,44,16,1.27,11,1.33,15,,,1835,17,981,39
Denver-Aurora CO,Lrg,2001,2025,20,1019,17250,20520,13.22,71.38,1.70,1.68,,,,31971,16,17,20,65105,18,45,17,1.28,10,1.33,15,,,1961,17,1048,34
Denver-Aurora CO,Lrg,2002,2030,20,1046,17400,20925,13.43,70.86,1.39,1.40,,,,34664,15,19,13,70590,16,48,15,1.29,10,1.35,14,,,2093,17,1118,30
Denver-Aurora CO,Lrg,2003,2050,20,1083,17960,21790,13.73,72.23,1.51,1.55,,,,35916,15,19,17,73139,18,48,16,1.30,10,1.35,14,,,2120,17,1133,29
Denver-Aurora CO,Lrg,2004,2065,21,1096,18815,22820,14.10,74.17,1.94,2.04,,,,38072,15,20,14,77530,17,50,14,1.31,9,1.37,13,,,2189,18,1170,26
Denver-Aurora CO,Lrg,2005,2090,21,1115,19900,23380,14.58,78.05,2.32,2.56,,,,39534,15,21,16,80507,17,52,13,1.32,8,1.38,11,,,2199,18,1175,22
Denver-Aurora CO,Lrg,2006,2145,20,1150,19935,23555,15.06,80.43,2.60,2.88,,,,40288,15,22,14,82043,17,51,18,1.31,12,1.37,14,,,2168,18,1159,25
Denver-Aurora CO,Lrg,2007,2200,19,1181,20395,22925,15.47,82.56,3.20,3.68,,,,40577,15,22,15,82630,17,50,19,1.31,11,1.37,14,,,2126,18,1136,28
Denver-Aurora CO,Lrg,2008,2250,19,1210,20120,22000,16.10,81.52,3.39,4.10,,,,40408,15,22,15,82287,17,49,22,1.30,12,1.36,13,,,2038,18,1089,31
Denver-Aurora CO,Lrg,2009,2290,19,1236,21000,21538,16.01,89.75,2.17,2.48,,,,39982,15,21,17,81419,17,47,16,1.29,12,1.35,13,,,2024,17,1082,28
Denver-Aurora CO,Lrg,2010,2360,19,1276,21817,21193,16.30,88.12,2.62,2.90,,,,41025,15,22,16,83544,18,47,17,1.29,12,1.35,16,,,2043,17,1092,27
Denver-Aurora CO,Lrg,2011,2425,19,1315,22205,21575,16.79,86.81,3.27,3.67,,,,41299,15,22,17,84100,18,46,21,1.28,15,1.34,17,,,1994,18,1066,28
Denver-Aurora CO,Lrg,2012,2475,18,1301,20980,20600,17.14,89.56,3.28,3.85,,,,43146,15,23,15,87862,18,48,19,1.30,14,1.35,17,,,2041,18,1091,26
Denver-Aurora CO,Lrg,2013,2550,18,1297,21242,20356,17.39,89.60,3.54,3.80,,,,44502,15,24,12,90623,18,49,19,1.30,14,1.36,15,,,2075,18,1109,25
Denver-Aurora CO,Lrg,2014,2615,17,1307,21709,21048,17.67,94.04,3.33,3.59,42,30,5,44922,15,24,15,91479,18,49,19,1.30,16,1.36,16,3,13,2061,19,1101,28
Detroit MI,Vlg,1982,3810,5,1441,17925,34250,7.20,43.08,1.43,1.35,,,,36161,4,12,3,76283,4,33,7,1.15,8,1.17,21,,,4233,4,1425,4
Detroit MI,Vlg,1983,3830,5,1463,17300,35505,7.43,44.23,1.37,1.29,,,,36528,4,12,2,77057,4,33,9,1.15,10,1.17,24,,,4143,4,1394,3
Detroit MI,Vlg,1984,3850,5,1482,18270,37010,7.75,46.47,1.34,1.26,,,,39490,4,13,2,83305,4,35,7,1.16,9,1.18,23,,,4294,4,1445,3
Detroit MI,Vlg,1985,3880,5,1508,19500,38000,8.03,47.83,1.32,1.25,,,,41967,4,14,2,88531,4,37,7,1.17,9,1.19,22,,,4406,4,1483,3
Detroit MI,Vlg,1986,3885,5,1520,21670,39895,8.18,46.57,1.01,0.95,,,,44020,4,15,2,92862,4,38,6,1.18,8,1.20,21,,,4537,4,1527,3
Detroit MI,Vlg,1987,3890,5,1537,22650,39590,8.48,48.53,1.04,0.98,,,,46754,4,16,2,98630,4,40,5,1.19,8,1.21,21,,,4650,4,1565,3
Detroit MI,Vlg,1988,3900,5,1555,25410,39180,8.83,50.04,1.03,0.97,,,,48595,4,16,2,102513,4,41,4,1.19,9,1.21,22,,,4641,4,1562,3
Detroit MI,Vlg,1989,3915,5,1572,26680,39500,9.25,52.81,1.12,1.06,,,,50013,4,17,2,105505,4,42,5,1.20,8,1.22,21,,,4557,4,1534,3
Detroit MI,Vlg,1990,3970,5,1609,26645,39855,9.75,55.03,1.10,1.14,,,,52553,4,18,2,110862,4,43,5,1.20,9,1.22,22,,,4543,4,1529,3
Detroit MI,Vlg,1991,3985,5,1645,27405,40260,10.17,57.31,1.13,1.27,,,,54822,4,18,2,115650,4,45,4,1.21,8,1.23,22,,,4547,4,1530,3
Detroit MI,Vlg,1992,4005,6,1683,28785,41650,10.47,59.01,1.08,1.16,,,,57937,4,19,2,122221,4,46,4,1.22,6,1.24,23,,,4665,4,1570,3
Detroit MI,Vlg,1993,4010,6,1715,29000,42000,10.78,60.84,1.10,1.18,,,,59493,4,20,2,125504,4,47,4,1.22,7,1.24,23,,,4651,4,1565,3
Detroit MI,Vlg,1994,4010,6,1745,28440,42525,11.06,62.23,1.02,1.10,,,,60992,4,21,2,128665,4,48,5,1.22,11,1.24,24,,,4649,4,1565,4
Detroit MI,Vlg,1995,4015,6,1778,28320,43675,11.37,64.27,1.12,1.20,,,,63411,4,21,2,133768,4,49,5,1.23,10,1.25,24,,,4701,4,1582,4
Detroit MI,Vlg,1996,4015,6,1808,29260,44475,11.71,66.20,1.29,1.39,,,,64758,4,22,2,136610,4,49,7,1.23,10,1.25,26,,,4663,4,1569,4
Detroit MI,Vlg,1997,4020,6,1844,29355,44510,11.98,66.83,1.12,1.22,,,,67216,4,23,2,141795,4,51,6,1.24,11,1.26,25,,,4731,4,1592,4
Detroit MI,Vlg,1998,4020,6,1877,30000,44295,12.17,65.76,1.11,1.13,,,,68874,4,23,2,145292,4,51,7,1.24,14,1.26,28,,,4774,4,1607,4
Detroit MI,Vlg,1999,4025,6,1914,30800,44910,12.43,66.76,1.13,1.10,,,,70916,4,24,2,149600,4,52,7,1.24,17,1.26,29,,,4809,4,1619,5
Detroit MI,Vlg,2000,4025,7,1947,31300,46505,12.85,70.47,1.63,1.52,,,,72338,5,24,3,152600,5,52,7,1.24,19,1.27,27,,,4746,5,1597,6
Detroit MI,Vlg,2001,4030,7,1984,31900,49405,13.22,71.38,1.50,1.54,,,,74667,5,25,3,157513,5,53,7,1.25,18,1.27,30,,,4763,5,1603,6
Detroit MI,Vlg,2002,4035,9,2020,32600,49955,13.43,70.86,1.41,1.37,,,,75901,5,26,4,160117,5,54,7,1.25,19,1.27,32,,,4766,5,1604,6
Detroit MI,Vlg,2003,4040,9,2060,33000,50645,13.73,72.23,1.51,1.49,,,,76402,5,26,4,161173,6,53,9,1.25,21,1.27,33,,,4691,5,1579,6
Detroit MI,Vlg,2004,4040,9,2079,33000,51465,14.10,74.17,1.90,1.94,,,,77037,6,26,5,162512,6,53,11,1.25,22,1.27,34,,,4607,7,1551,8
Detroit MI,Vlg,2005,4020,10,2084,33045,53200,14.58,78.05,2.33,2.51,,,,77766,6,26,6,164051,7,54,12,1.25,24,1.27,35,,,4499,9,1514,8
Detroit MI,Vlg,2006,4000,11,2088,33065,53845,15.06,80.43,2.64,2.85,,,,78174,6,26,6,164912,7,54,12,1.25,24,1.28,35,,,4376,9,1473,8
Detroit MI,Vlg,2007,3970,11,2076,32780,53680,15.47,82.56,3.06,3.42,,,,78420,7,26,6,165431,7,55,11,1.26,23,1.28,32,,,4274,8,1438,8
Detroit MI,Vlg,2008,3930,11,2059,30315,52315,16.10,81.52,3.51,4.22,,,,74942,8,25,6,158092,8,53,12,1.25,22,1.27,35,,,3933,9,1324,9
Detroit MI,Vlg,2009,3900,11,2051,31000,50746,16.01,89.75,2.23,2.55,,,,66377,10,22,12,140025,9,47,16,1.22,28,1.24,38,,,3496,10,1177,14
Detroit MI,Vlg,2010,3875,11,2041,31800,47500,16.30,88.12,2.68,2.94,,,,67483,10,23,10,142358,10,48,15,1.22,29,1.25,37,,,3496,10,1177,18
Detroit MI,Vlg,2011,3850,11,2035,32778,46953,16.79,86.81,3.46,3.74,,,,69335,10,23,12,146265,10,50,12,1.23,25,1.25,37,,,3482,10,1172,16
Detroit MI,Vlg,2012,3825,12,2026,30085,45295,17.14,89.56,3.68,3.93,,,,70879,10,24,12,149522,11,51,12,1.24,24,1.26,35,,,3488,10,1174,16
Detroit MI,Vlg,2013,3805,12,2015,32689,43795,17.39,89.60,3.65,3.96,,,,71384,10,24,12,150587,11,52,11,1.24,24,1.26,34,,,3462,10,1165,18
Detroit MI,Vlg,2014,3825,12,2072,33441,44627,17.67,94.04,3.30,3.72,31,24,4,73645,10,25,11,155358,10,52,12,1.24,25,1.27,33,3,18,3514,10,1183,15
El Paso TX-NM,Med,1982,450,60,178,1980,2910,7.20,43.08,1.37,1.34,,,,1126,70,2,62,2301,68,9,65,1.03,76,1.08,51,,,130,70,224,79
El Paso TX-NM,Med,1983,450,61,180,1995,2960,7.43,44.23,1.31,1.28,,,,1252,69,2,68,2559,69,9,70,1.03,80,1.08,54,,,140,69,242,79
El Paso TX-NM,Med,1984,450,63,182,2190,3075,7.75,46.47,1.28,1.25,,,,1416,68,2,78,2893,68,11,64,1.04,75,1.09,49,,,151,69,262,79
El Paso TX-NM,Med,1985,455,63,185,2386,3105,8.03,47.83,1.27,1.24,,,,1544,69,3,63,3156,68,11,72,1.05,64,1.09,53,,,159,69,276,80
El Paso TX-NM,Med,1986,480,61,197,2680,3195,8.18,46.57,0.97,0.95,,,,1799,69,3,71,3677,68,13,65,1.05,74,1.10,51,,,182,67,316,77
El Paso TX-NM,Med,1987,500,59,206,2510,3265,8.48,48.53,0.99,0.97,,,,2059,68,4,55,4207,67,14,64,1.06,66,1.10,52,,,201,67,348,75
El Paso TX-NM,Med,1988,510,60,213,2620,3490,8.83,50.04,0.99,0.97,,,,2470,63,4,66,5047,63,16,62,1.07,60,1.12,45,,,232,65,401,71
El Paso TX-NM,Med,1989,520,59,218,2420,3620,9.25,52.81,1.07,1.05,,,,2753,62,5,57,5626,62,18,59,1.08,56,1.13,45,,,247,63,427,70
El Paso TX-NM,Med,1990,540,57,229,2650,3725,9.75,55.03,1.04,1.07,,,,3350,58,6,51,6845,59,20,59,1.09,56,1.14,45,,,285,60,493,63
El Paso TX-NM,Med,1991,560,56,240,2830,3960,10.17,57.31,1.12,1.20,,,,3836,57,7,49,7839,56,22,54,1.11,45,1.15,44,,,313,58,541,59
El Paso TX-NM,Med,1992,565,58,245,3030,4115,10.47,59.01,1.09,1.17,,,,4277,55,7,53,8741,56,24,54,1.12,40,1.17,41,,,339,56,586,57
El Paso TX-NM,Med,1993,570,59,251,3255,4460,10.78,60.84,1.10,1.17,,,,4511,59,8,50,9218,57,25,55,1.12,44,1.17,43,,,347,56,600,60
El Paso TX-NM,Med,1994,580,60,258,3410,4550,11.06,62.23,1.03,1.09,,,,4810,60,8,56,9829,58,26,57,1.13,42,1.18,42,,,360,60,624,63
El Paso TX-NM,Med,1995,590,60,266,3430,4690,11.37,64.27,1.14,1.21,,,,5082,59,9,53,10386,58,27,59,1.13,47,1.18,43,,,370,61,641,66
El Paso TX-NM,Med,1996,605,59,276,3400,4805,11.71,66.20,1.21,1.29,,,,5418,61,9,60,11072,59,28,61,1.14,45,1.19,41,,,383,59,664,66
El Paso TX-NM,Med,1997,610,59,282,3460,4950,11.98,66.83,1.12,1.19,,,,5751,60,10,58,11753,60,29,62,1.14,47,1.19,42,,,398,60,689,70
El Paso TX-NM,Med,1998,640,57,300,3650,5025,12.17,65.76,1.01,1.10,,,,6254,59,11,56,12781,59,30,62,1.15,45,1.20,40,,,426,60,738,67
El Paso TX-NM,Med,1999,650,57,308,3900,5110,12.43,66.76,1.07,1.07,,,,6771,59,12,56,13836,59,32,58,1.16,42,1.21,39,,,451,59,781,66
El Paso TX-NM,Med,2000,655,57,314,4100,5205,12.85,70.47,1.47,1.42,,,,6951,59,12,60,14204,60,32,62,1.16,46,1.21,40,,,448,60,776,71
El Paso TX-NM,Med,2001,660,58,321,4350,5300,13.22,71.38,1.46,1.48,,,,7379,58,13,58,15080,59,33,59,1.17,39,1.22,40,,,463,59,801,70
El Paso TX-NM,Med,2002,665,56,328,4550,5435,13.43,70.86,1.32,1.29,,,,7679,58,13,64,15692,60,34,55,1.17,43,1.22,42,,,474,58,820,71
El Paso TX-NM,Med,2003,670,58,334,4800,5705,13.73,72.23,1.45,1.43,,,,8335,56,14,62,17033,57,37,49,1.18,39,1.24,39,,,503,58,871,69
El Paso TX-NM,Med,2004,675,58,338,5100,5910,14.10,74.17,1.83,1.85,,,,8479,57,15,59,17327,57,37,53,1.18,39,1.24,39,,,498,58,863,70
El Paso TX-NM,Med,2005,680,58,343,5350,6100,14.58,78.05,2.23,2.40,,,,8489,60,15,65,17349,59,37,55,1.18,42,1.23,41,,,483,59,836,75
El Paso TX-NM,Med,2006,685,58,348,5695,5925,15.06,80.43,2.55,2.73,,,,8676,60,15,67,17731,59,37,57,1.18,45,1.24,41,,,477,60,826,76
El Paso TX-NM,Med,2007,700,58,357,5505,6090,15.47,82.56,2.92,3.30,,,,8890,60,15,72,18168,60,37,60,1.18,46,1.24,42,,,476,60,824,77
El Paso TX-NM,Med,2008,710,57,364,5495,6015,16.10,81.52,3.36,4.07,,,,8816,61,15,74,18017,61,36,66,1.18,47,1.23,44,,,455,62,787,76
El Paso TX-NM,Med,2009,725,56,373,5522,6045,16.01,89.75,2.13,2.43,,,,8806,60,15,68,17996,60,35,63,1.17,46,1.23,39,,,456,61,789,76
